student_id,attendance,internal_marks,assignment_score,previous_cgpa,study_hours,backlogs,practical_marks,quiz_score,previous_failures,participation,risk_level
STU2209,70.3,82.19,50.94,4.92,5.84,2,55.02,60.2,1,66.76,High
STU2210,74.99,64.3,87.32,5.29,1.54,0,36.56,55.3,0,58.68,High
STU2211,56.24,54.05,100.0,5.33,1.01,1,81.38,48.68,1,87.64,High
STU2212,84.07,75.67,64.33,7.75,3.49,2,71.61,71.74,0,47.43,Medium
STU2213,88.23,72.37,50.64,5.0,0.5,1,72.92,57.5,0,30.37,Medium
STU2214,68.22,71.43,63.9,6.34,5.72,1,67.57,68.02,1,37.85,Medium
STU2215,67.95,66.46,70.21,7.44,5.7,2,48.56,81.7,0,84.88,High
STU2216,78.99,64.32,78.46,6.71,2.72,1,73.31,57.05,0,45.61,Medium
STU2217,68.45,100.0,61.13,7.16,2.83,0,78.29,76.61,0,72.96,Low
STU2218,74.01,86.32,93.33,5.31,3.37,3,53.24,87.0,0,59.1,High
STU2219,100.0,78.01,53.28,7.63,3.59,2,67.52,72.11,1,81.48,Medium
STU2220,71.29,67.01,43.91,5.94,3.73,1,56.98,77.59,0,60.38,Medium
STU2221,69.62,83.13,86.6,6.35,4.5,1,64.34,72.25,2,100.0,Medium
STU2222,65.29,74.32,35.88,7.13,3.19,1,48.7,65.29,0,100.0,Medium
STU2223,86.16,65.47,66.94,6.94,5.2,1,63.44,80.07,1,58.7,Medium
STU2224,72.28,59.54,100.0,6.83,4.3,4,95.67,93.97,1,55.96,High
STU2225,65.26,63.54,69.82,5.75,2.41,1,59.47,80.39,0,100.0,Medium
STU2226,94.82,20.0,53.19,6.38,5.9,0,56.42,61.51,1,43.42,Medium
STU2227,96.29,68.79,69.14,6.8,1.06,1,57.49,61.99,0,63.9,Medium
STU2228,65.99,56.21,69.24,4.87,3.33,3,64.77,62.66,1,65.45,High
STU2229,47.0,93.67,72.41,6.15,5.24,2,98.47,82.05,0,64.95,Medium
STU2230,90.11,65.35,79.93,7.34,2.2,0,91.9,55.53,1,30.23,Medium
STU2231,64.73,43.6,54.41,5.01,4.06,1,65.56,46.56,0,74.93,High
STU2232,86.86,64.1,95.31,8.42,4.48,1,57.07,73.44,1,45.59,Medium
STU2233,45.45,46.17,73.68,8.58,1.95,0,38.06,65.39,2,93.72,Medium
STU2234,88.39,73.52,80.9,5.06,3.37,4,52.51,91.66,1,35.88,High
STU2235,56.83,70.24,60.58,8.7,3.22,1,34.43,24.38,0,66.19,High
STU2236,85.96,82.24,89.3,6.6,2.51,1,80.58,68.75,0,20.68,Medium
STU2237,75.21,50.76,66.14,7.39,7.64,2,90.7,57.73,1,21.91,Medium
STU2238,60.69,65.61,74.16,6.1,2.13,1,61.62,79.59,2,48.21,High
STU2239,68.89,40.43,56.0,8.09,5.31,1,74.53,59.96,1,51.04,Medium
STU2240,85.29,77.63,55.05,7.37,2.79,3,49.49,54.63,0,94.31,Medium
STU2241,76.59,74.34,80.32,5.66,1.54,1,35.02,81.85,1,64.19,High
STU2242,83.77,73.92,63.35,5.17,3.69,2,68.95,88.02,0,90.85,High
STU2243,100.0,65.03,57.19,4.76,4.67,1,74.52,63.24,2,57.4,High
STU2244,51.54,72.47,60.35,7.06,5.16,1,96.97,63.59,1,77.12,Medium
STU2245,99.26,93.88,80.48,7.6,6.31,0,100.0,87.87,2,50.49,Low
STU2246,76.57,59.87,60.56,7.71,8.8,1,63.26,85.86,1,49.13,Medium
STU2247,61.52,67.5,68.24,6.63,3.95,0,83.51,83.57,0,28.58,Medium
STU2248,55.05,45.45,70.23,5.18,2.31,2,73.36,57.75,1,71.72,High
STU2249,72.16,49.37,41.24,5.85,4.32,4,68.04,53.15,1,70.24,High
STU2250,88.82,66.76,47.93,8.41,3.02,1,67.36,94.46,0,80.55,Low
STU2251,73.09,84.87,75.04,6.12,5.17,0,65.54,75.97,0,69.3,Medium
STU2252,97.67,60.39,58.94,7.0,1.17,3,66.27,51.65,0,100.0,High
STU2253,53.23,60.75,85.85,5.29,7.76,2,96.16,63.09,0,68.52,Medium
STU2254,74.82,57.68,84.5,7.27,5.04,2,71.65,66.53,0,84.84,Medium
STU2255,56.21,55.37,80.79,6.16,0.5,2,97.61,63.1,0,58.52,High
STU2256,80.45,70.31,97.3,8.27,2.22,1,52.73,59.74,2,46.83,Medium
STU2257,88.3,38.05,68.75,7.88,4.97,2,20.0,87.15,0,79.35,Medium
STU2258,68.69,88.06,79.73,6.11,5.62,0,60.13,74.51,2,63.22,Medium
STU2259,35.94,53.02,61.23,6.62,1.21,0,53.79,100.0,1,81.64,High
STU2260,77.98,77.99,100.0,6.03,4.78,2,42.61,88.14,1,72.06,High
STU2261,81.55,42.14,99.75,4.81,0.5,1,90.11,67.45,1,49.14,High
STU2262,81.06,77.04,70.18,5.6,3.34,0,45.28,90.51,1,86.49,Medium
STU2263,93.54,77.1,75.8,7.08,5.5,1,77.91,71.35,1,47.58,Medium
STU2264,58.93,71.92,90.39,7.26,2.51,0,100.0,100.0,1,77.51,Medium
STU2265,85.2,47.1,67.79,7.01,0.79,4,48.45,59.33,0,90.63,High
STU2266,92.89,69.49,60.15,6.38,3.76,1,64.07,73.15,2,57.31,Medium
STU2267,48.32,43.7,83.11,8.11,2.41,1,91.0,54.19,2,88.12,High
STU2268,79.79,60.45,71.18,6.89,4.63,0,60.94,58.14,3,72.95,Medium
STU2269,67.44,83.53,72.74,7.78,1.91,0,73.65,58.85,3,82.04,Medium
STU2270,73.78,79.34,57.49,4.32,2.11,4,78.87,87.25,0,48.26,High
STU2271,80.22,65.27,44.23,3.0,0.5,3,70.95,68.74,1,69.29,High
STU2272,67.69,47.45,73.54,7.2,3.81,1,60.38,20.74,0,36.84,Medium
STU2273,64.86,76.62,83.57,4.81,3.21,0,54.73,66.69,0,99.23,Medium
STU2274,75.51,65.35,66.61,6.5,1.36,3,49.39,47.47,0,24.72,High
STU2275,58.69,23.23,91.55,6.38,3.85,2,78.14,57.07,3,57.9,High
STU2276,58.71,79.09,59.44,9.02,5.35,3,56.82,85.71,0,46.37,Medium
STU2277,85.19,64.56,54.18,7.36,3.11,1,88.33,40.82,0,78.49,Medium
STU2278,57.77,86.64,68.99,7.03,3.98,1,95.02,42.89,0,100.0,Medium
STU2279,84.99,45.29,68.76,7.97,3.99,1,48.33,35.11,1,78.1,Medium
STU2280,81.94,20.0,81.55,7.32,1.33,0,80.55,58.03,0,100.0,Medium
STU2281,49.11,70.02,58.38,6.16,7.2,2,100.0,34.59,0,37.44,Medium
STU2282,64.84,70.25,90.52,8.3,2.65,2,53.46,36.1,0,38.98,Medium
STU2283,92.91,34.57,99.5,5.25,4.68,3,88.41,60.86,0,47.14,High
STU2284,60.28,47.39,69.41,7.25,4.88,1,77.55,70.65,0,67.42,Medium
STU2285,68.03,100.0,88.75,4.63,3.25,1,84.33,48.6,0,44.46,High
STU2286,81.93,59.5,54.15,7.09,4.59,1,55.14,71.5,0,49.97,Medium
STU2287,86.75,78.16,86.13,7.07,3.94,1,100.0,66.99,0,77.41,Low
STU2288,71.23,53.29,85.71,9.15,0.95,1,56.62,74.72,2,40.22,Medium
STU2289,66.04,27.37,82.95,4.61,2.9,2,78.89,46.27,2,42.34,High
STU2290,96.34,61.94,69.77,5.96,2.4,0,66.92,100.0,0,57.03,Medium
STU2291,100.0,60.22,25.69,7.95,2.67,0,77.12,44.49,0,58.91,Medium
STU2292,89.68,57.8,60.37,7.27,1.15,2,51.28,53.74,0,85.2,Medium
STU2293,76.28,62.94,60.61,7.05,5.53,0,47.13,74.27,1,46.99,Medium
STU2294,62.88,69.76,55.33,5.46,6.38,0,72.88,67.12,1,50.59,Medium
STU2295,62.54,62.3,71.83,5.97,5.26,1,61.76,80.24,4,76.63,High
STU2296,82.84,42.25,63.72,8.54,5.79,1,61.18,59.42,1,81.03,Medium
STU2297,81.28,73.75,57.63,6.73,2.88,0,77.26,42.92,1,93.57,Medium
STU2298,96.02,29.91,54.12,7.33,2.35,0,42.59,37.55,0,74.38,High
STU2299,84.76,28.09,59.27,6.64,2.1,2,88.52,97.03,1,67.61,High
STU2300,52.45,78.31,86.82,5.14,4.66,2,70.03,59.55,0,76.5,High
STU2301,90.78,74.13,60.08,8.11,3.91,1,80.97,61.99,0,59.65,Medium
STU2302,60.03,63.97,62.28,7.5,3.36,2,76.96,97.43,1,59.5,High
STU2303,69.24,39.88,63.15,10.0,5.83,1,77.9,56.14,2,29.52,Medium
STU2304,78.75,52.26,75.08,5.38,4.23,1,47.63,65.44,1,82.87,High
STU2305,100.0,60.27,76.84,7.95,1.99,1,87.8,46.41,1,69.23,Medium
STU2306,100.0,36.27,24.33,4.96,2.27,0,72.64,41.38,0,80.54,High
STU2307,84.1,51.7,85.32,7.02,4.73,0,59.93,99.02,0,10.0,Medium
STU2308,72.25,76.74,91.55,8.17,5.38,0,65.87,99.27,0,64.06,Medium
STU2309,83.02,90.69,54.25,3.9,4.49,1,74.16,83.38,0,47.88,Medium
STU2310,88.31,57.45,55.42,6.51,6.91,1,71.06,82.78,0,95.03,Medium
STU2311,70.19,78.62,63.25,6.01,6.44,5,78.15,78.58,0,77.28,High
STU2312,100.0,30.55,58.66,5.82,4.29,1,96.11,51.69,0,69.68,Medium
STU2313,78.45,76.87,73.36,7.34,1.99,1,50.38,70.23,2,56.36,High
STU2314,82.47,50.53,40.8,8.37,1.14,1,80.75,55.93,1,72.94,High
STU2315,84.99,70.53,53.23,6.61,2.8,1,66.18,20.0,2,46.44,High
STU2316,81.32,60.54,93.09,7.09,4.86,3,87.42,85.15,1,63.01,High
STU2317,87.58,88.77,56.08,6.96,6.79,1,95.64,74.98,0,53.43,Low
STU2318,65.74,49.26,88.65,6.8,4.25,1,71.33,41.29,2,100.0,High
STU2319,66.63,76.3,75.33,5.27,5.6,0,78.55,58.51,1,94.4,Medium
STU2320,58.5,59.97,42.86,8.35,3.06,1,88.67,83.94,1,86.26,Medium
STU2321,81.59,62.15,79.53,7.21,4.62,2,84.97,67.37,0,35.19,Medium
STU2322,86.68,61.69,68.23,7.35,4.98,1,89.37,34.42,1,82.28,Medium
STU2323,81.87,49.78,63.17,5.67,0.5,0,62.93,43.16,0,68.75,High
STU2324,100.0,64.75,73.67,6.16,2.76,0,59.21,98.43,0,89.47,Low
STU2325,74.92,63.87,77.12,6.55,5.21,0,48.69,66.19,0,71.45,Medium
STU2326,85.03,69.34,80.61,4.65,3.99,0,64.68,84.05,1,64.87,Medium
STU2327,58.62,66.52,87.67,4.44,1.35,0,66.57,98.09,1,69.68,High
STU2328,69.19,79.36,76.12,5.96,0.5,0,65.56,56.74,0,28.89,High
STU2329,85.43,81.62,49.37,7.53,2.84,0,76.37,71.34,0,49.65,Medium
STU2330,87.74,46.09,62.9,5.89,3.37,1,76.81,29.6,1,72.47,High
STU2331,70.59,80.64,100.0,5.37,1.91,3,66.89,54.07,0,87.79,High
STU2332,73.93,43.65,80.87,5.66,3.76,2,73.9,75.36,0,53.99,High
STU2333,52.23,75.58,100.0,6.16,4.41,3,82.05,61.54,1,64.18,High
STU2334,69.64,76.16,90.93,6.3,4.71,1,54.42,73.13,1,32.98,Medium
STU2335,88.36,30.6,73.63,9.83,0.5,0,83.86,81.74,0,94.19,Low
STU2336,83.63,66.67,74.52,8.28,1.13,2,57.61,75.08,0,87.27,Medium
STU2337,82.51,56.57,69.45,8.23,2.95,1,92.46,70.95,0,78.04,Medium
STU2338,75.75,51.34,43.93,8.44,4.53,2,70.83,68.44,2,73.14,High
STU2339,75.11,89.32,70.27,5.4,4.38,0,69.09,54.77,0,96.05,Medium
STU2340,65.1,53.23,88.16,5.09,4.35,1,37.58,48.37,0,48.9,High
STU2341,85.48,50.49,61.01,5.25,2.81,0,79.18,89.4,0,46.74,Medium
STU2342,81.31,66.36,76.18,8.67,2.91,0,69.62,79.26,0,86.23,Medium
STU2343,82.38,77.34,82.77,6.03,2.19,2,70.96,50.8,1,84.89,High
STU2344,67.11,62.45,56.35,5.05,4.88,2,66.42,66.15,1,41.13,High
STU2345,42.7,85.99,63.23,6.2,1.84,1,78.63,39.95,0,54.37,High
STU2346,91.46,74.56,54.73,6.47,5.03,0,82.03,56.4,0,98.78,Medium
STU2347,67.82,25.79,57.67,7.18,3.87,0,76.23,74.64,0,73.23,Medium
STU2348,62.06,55.47,50.69,7.15,3.42,2,90.39,69.68,0,80.74,Medium
STU2349,85.4,54.89,56.49,5.64,2.32,1,55.77,67.08,0,41.82,Medium
STU2350,69.12,73.63,91.29,7.76,1.06,0,57.92,49.09,0,78.13,Medium
STU2351,90.9,20.0,56.27,5.91,2.33,3,74.91,45.44,1,36.61,High
STU2352,84.26,100.0,71.9,6.58,2.91,1,79.25,82.1,1,25.4,Medium
STU2353,85.25,74.56,62.46,7.76,0.5,0,76.78,95.48,1,79.54,Medium
STU2354,54.51,67.68,87.68,5.9,3.14,2,46.11,74.9,0,93.69,High
STU2355,93.18,86.27,89.67,6.0,5.16,1,47.56,61.9,1,59.92,Medium
STU2356,78.92,100.0,82.96,7.63,4.52,1,64.86,87.05,1,54.07,Medium
STU2357,69.46,80.67,74.59,5.6,2.61,2,37.58,49.84,0,99.22,Medium
STU2358,77.15,82.08,66.53,6.26,3.58,0,72.44,83.96,4,61.1,High
STU2359,48.36,67.35,52.12,7.58,2.5,1,66.73,54.26,0,63.68,High
STU2360,81.13,62.45,99.15,9.68,3.77,0,52.45,55.14,1,98.88,Low
STU2361,59.56,56.44,58.6,7.65,6.27,2,58.62,59.01,0,57.93,Medium
STU2362,54.71,50.13,79.95,7.46,5.24,2,69.87,63.18,0,51.92,High
STU2363,52.16,52.63,85.89,7.54,4.44,0,42.61,81.47,1,81.31,High
STU2364,91.69,40.69,61.67,5.3,2.61,4,57.74,41.52,1,50.76,High
STU2365,65.56,63.63,85.57,6.96,4.85,1,63.52,54.12,0,62.11,Medium
STU2366,98.01,34.68,81.46,6.76,0.5,2,62.9,68.77,2,38.62,High
STU2367,66.96,68.44,95.92,7.25,3.05,0,63.39,75.04,0,68.71,Medium
STU2368,49.39,64.35,62.96,6.96,4.55,0,91.1,34.31,0,66.36,Medium
STU2369,58.25,67.64,50.71,7.33,4.83,1,84.13,50.77,1,84.36,Medium
STU2370,93.54,55.6,62.42,6.36,4.71,1,57.07,33.52,0,82.15,Medium
STU2371,72.66,100.0,73.13,6.88,4.03,1,50.37,52.41,1,76.03,High
STU2372,66.78,89.48,70.87,5.08,3.15,3,60.97,57.13,0,72.89,High
STU2373,77.4,42.6,64.1,6.35,4.47,0,88.86,74.05,3,63.53,High
STU2374,82.53,69.19,41.36,8.75,1.78,0,31.84,23.76,2,77.19,Medium
STU2375,91.76,54.06,77.06,7.25,1.98,2,69.42,76.76,1,42.75,Medium
STU2376,96.73,46.74,99.59,6.77,3.61,1,62.76,55.83,2,18.02,High
STU2377,69.6,40.88,76.96,9.45,3.81,1,88.37,58.86,0,88.24,Low
STU2378,55.11,72.78,79.14,4.89,0.5,1,84.68,82.48,1,78.48,High
STU2379,68.8,52.74,78.59,5.25,4.32,0,43.04,89.21,2,62.46,High
STU2380,78.9,82.42,75.96,9.2,4.89,1,88.34,53.21,0,86.49,Low
STU2381,60.54,82.89,83.97,6.86,3.36,1,28.33,53.09,1,50.37,High
STU2382,60.64,89.73,75.93,6.46,7.77,0,78.41,58.62,1,50.89,Medium
STU2383,80.16,49.66,65.31,5.12,2.27,1,79.93,53.0,1,48.12,High
STU2384,74.27,73.56,58.06,7.43,2.85,1,96.65,39.17,2,76.35,Medium
STU2385,75.49,76.38,66.27,7.56,2.79,2,71.86,64.43,0,33.34,Medium
STU2386,63.62,56.46,74.71,5.27,3.36,3,56.7,53.12,1,49.66,High
STU2387,71.54,51.11,65.26,6.6,2.91,0,50.86,66.76,1,70.79,Medium
STU2388,61.14,93.97,74.72,6.33,0.97,2,92.82,95.76,0,40.92,High
STU2389,88.35,69.09,76.59,7.16,2.52,0,96.85,63.1,0,51.79,Medium
STU2390,90.53,76.45,82.5,5.23,3.32,0,60.38,51.4,0,20.77,Medium
STU2391,47.31,50.2,89.24,8.55,5.71,2,68.38,60.1,2,77.12,Medium
STU2392,61.06,43.05,71.17,8.08,7.46,0,91.18,67.32,0,51.24,Medium
STU2393,52.55,54.75,50.38,6.29,5.9,1,81.07,62.02,1,43.01,High
STU2394,65.25,62.77,64.82,6.5,2.1,3,64.82,54.87,0,39.1,High
STU2395,73.75,45.84,70.66,6.61,2.25,4,55.09,35.18,0,56.64,High
STU2396,53.26,64.82,42.46,5.71,3.21,3,53.7,76.41,0,33.4,High
STU2397,61.17,34.61,90.83,6.18,6.71,2,84.21,48.92,1,100.0,High
STU2398,59.94,44.84,72.14,6.42,3.2,0,61.76,91.32,0,17.31,Medium
STU2399,78.11,77.08,75.72,9.06,1.11,1,61.09,58.36,1,55.99,Medium
STU2400,76.04,75.87,90.48,8.13,2.6,0,78.4,55.7,1,67.14,Medium
STU2401,64.17,57.95,60.55,8.11,4.86,3,69.37,56.51,1,49.49,High
STU2402,77.65,46.68,78.61,7.32,4.74,1,74.62,67.7,0,69.24,Medium
STU2403,66.8,46.51,68.35,5.24,3.14,1,62.49,49.4,1,49.01,High
STU2404,70.93,58.28,67.24,6.74,4.73,2,61.78,52.85,2,95.6,High
STU2405,100.0,76.6,58.42,8.16,0.5,1,55.51,76.2,0,42.62,Medium
STU2406,95.11,81.71,94.98,5.04,3.69,2,80.05,46.68,0,17.98,High
STU2407,55.51,56.06,64.37,7.69,5.05,0,69.45,74.87,1,39.03,Medium
STU2408,87.45,44.24,80.49,10.0,2.0,0,72.98,79.89,2,72.73,Medium
STU2409,87.17,69.82,41.87,8.29,1.99,1,50.66,77.02,1,62.64,Medium
STU2410,57.78,50.18,87.7,8.78,0.5,0,79.83,69.21,1,80.04,Medium
STU2411,87.28,55.67,85.78,7.11,6.36,1,73.31,32.52,0,75.03,Medium
STU2412,98.07,88.85,71.46,8.16,2.2,0,80.42,43.21,0,52.27,Medium
STU2413,58.16,79.89,66.6,5.8,3.93,1,73.87,40.6,1,55.22,High
STU2414,61.24,67.84,76.0,7.91,4.59,2,72.86,58.19,0,57.29,Medium
STU2415,90.26,42.11,100.0,7.72,6.22,3,37.06,65.56,1,100.0,Medium
STU2416,79.07,68.81,43.55,7.21,3.22,1,87.34,43.56,2,78.82,High
STU2417,83.27,84.13,81.73,8.64,2.53,3,45.55,61.89,0,100.0,Medium
STU2418,80.11,58.24,56.33,6.05,3.81,0,85.63,77.32,2,81.82,Medium
STU2419,80.86,89.32,69.7,6.54,5.81,2,66.76,47.02,1,63.73,Medium
STU2420,55.1,88.27,66.28,6.93,3.19,0,40.69,50.27,0,44.61,Medium
STU2421,90.71,94.95,63.58,5.36,1.78,2,66.54,86.26,1,69.03,High
STU2422,92.54,70.49,69.84,7.12,0.73,0,42.5,48.31,3,63.78,High
STU2423,71.56,75.57,52.99,4.39,1.3,0,86.84,71.16,2,63.13,High
STU2424,74.35,90.46,85.44,8.27,5.06,3,59.23,87.31,0,60.82,Medium
STU2425,52.03,73.05,43.09,6.87,2.92,2,50.3,43.73,1,23.95,High
STU2426,82.71,55.98,78.1,6.07,2.41,0,79.23,45.08,1,90.22,Medium
STU2427,83.58,56.93,65.1,5.63,2.21,0,67.28,60.83,0,63.99,Medium
STU2428,74.07,69.29,52.44,6.47,3.65,1,76.84,66.22,0,36.71,High
STU2429,91.87,41.77,73.04,7.76,3.07,1,66.06,53.45,0,74.64,Medium
STU2430,69.99,62.42,46.65,7.57,3.01,1,87.66,100.0,0,47.88,Medium
STU2431,83.47,84.74,70.6,5.81,5.93,1,61.17,74.7,1,76.24,Medium
STU2432,59.71,25.56,48.66,5.62,6.27,1,41.21,50.52,0,82.63,High
STU2433,74.65,92.62,76.92,7.72,0.6,3,49.4,40.41,0,85.39,High
STU2434,72.38,85.2,56.13,5.79,4.09,0,75.4,63.87,1,61.78,Medium
STU2435,78.38,56.72,63.24,6.88,2.1,1,56.82,72.9,2,56.72,High
STU2436,69.46,74.78,74.41,6.97,3.05,0,89.82,98.13,0,52.49,Medium
STU2437,73.03,65.06,58.41,7.24,4.06,5,48.1,66.36,2,50.55,High
STU2438,87.39,87.14,69.13,8.0,3.12,2,85.31,60.63,1,64.66,Medium
STU2439,68.45,82.69,47.29,5.03,3.91,0,60.64,47.42,0,60.81,Medium
STU2440,50.9,39.8,79.46,4.12,4.71,1,90.23,71.67,1,48.49,High
STU2441,100.0,75.57,96.47,6.01,4.03,0,76.6,83.3,3,42.12,Medium
STU2442,95.72,61.3,100.0,9.32,2.34,1,71.27,32.83,0,62.82,Low
STU2443,55.62,66.49,71.37,9.63,2.37,5,79.29,66.34,0,56.32,High
STU2444,85.35,51.89,81.82,9.36,0.91,2,88.85,46.64,0,42.17,Medium
STU2445,67.46,96.47,43.29,6.53,1.96,0,67.14,40.56,0,81.61,Medium
STU2446,78.95,83.72,92.54,4.31,7.03,2,36.09,95.49,1,100.0,High
STU2447,79.41,51.68,81.64,3.52,2.07,1,88.4,80.97,3,84.25,High
STU2448,71.48,40.98,62.74,5.94,1.35,0,63.39,54.09,0,50.6,High
STU2449,63.24,58.06,88.56,6.52,4.08,1,100.0,62.09,0,64.0,Medium
STU2450,64.64,72.82,66.18,8.62,3.3,2,57.75,59.29,2,95.81,Medium
STU2451,61.26,69.32,63.13,8.01,3.15,1,61.53,44.74,2,41.53,High
STU2452,62.52,87.56,77.13,7.12,6.04,4,80.66,55.27,0,80.65,Medium
STU2453,73.99,79.22,54.05,5.55,4.49,2,80.95,79.11,1,36.04,High
STU2454,64.26,82.45,85.32,5.45,2.55,0,75.18,54.82,0,98.68,Medium
STU2455,85.23,70.88,54.16,7.16,2.74,0,58.48,73.35,0,56.39,Medium
STU2456,97.31,39.99,54.25,7.78,2.6,1,48.28,54.95,2,100.0,High
STU2457,66.3,61.48,56.35,7.35,5.07,0,56.49,43.68,0,99.56,Medium
STU2458,78.59,84.08,81.39,5.35,2.95,2,42.22,86.5,0,62.87,High
STU2459,82.5,64.07,60.75,7.71,0.5,1,100.0,26.65,0,50.61,Medium
STU2460,82.08,74.06,49.78,7.4,3.41,1,50.58,97.13,0,68.9,Medium
STU2461,76.14,59.26,60.91,5.3,0.73,2,63.0,82.96,0,61.4,High
STU2462,86.14,46.46,69.52,5.7,7.43,0,79.77,68.29,0,56.97,Medium
STU2463,82.23,62.78,52.29,7.76,1.76,2,68.09,56.97,1,31.84,Medium
STU2464,56.44,70.56,52.72,6.47,3.21,0,57.95,58.38,0,54.71,Medium
STU2465,88.04,53.2,100.0,9.02,3.96,2,65.47,68.64,0,42.79,Medium
STU2466,88.31,60.76,57.09,7.5,2.98,3,57.65,68.33,1,76.03,High
STU2467,63.55,48.09,65.15,6.12,2.98,1,63.67,47.73,1,84.82,High
STU2468,75.57,85.15,64.49,6.79,4.26,2,74.64,66.22,2,79.81,High
STU2469,85.25,59.7,63.68,6.89,6.25,1,50.38,69.66,0,71.85,Medium
STU2470,71.86,91.15,79.32,5.78,4.88,1,86.37,59.59,1,47.94,Medium
STU2471,91.09,92.52,84.22,5.52,6.16,1,69.24,100.0,0,69.11,Medium
STU2472,100.0,63.54,65.41,7.78,1.62,3,58.08,62.59,4,80.86,High
STU2473,63.21,46.85,51.45,7.98,4.07,1,62.63,33.26,1,53.28,High
STU2474,54.28,27.45,89.12,7.65,3.78,3,87.85,46.81,1,67.38,High
STU2475,79.56,38.5,68.57,8.92,4.13,0,81.91,77.66,1,62.09,Medium
STU2476,85.82,40.27,95.95,6.04,5.98,1,72.08,52.0,0,98.25,Medium
STU2477,71.54,89.81,36.32,9.14,3.1,4,57.79,47.11,1,82.03,High
STU2478,96.8,67.08,72.93,5.54,2.77,1,77.66,90.12,1,77.18,High
STU2479,54.92,72.01,98.78,5.38,4.46,2,68.24,68.06,1,30.67,High
STU2480,85.39,25.03,64.7,4.34,0.5,1,97.68,54.18,0,68.46,High
STU2481,65.91,43.44,66.62,6.18,3.07,1,67.36,20.0,1,61.9,High
STU2482,100.0,80.97,74.43,6.09,3.26,2,96.62,76.17,0,61.73,Medium
STU2483,100.0,70.16,61.62,7.54,1.84,1,71.31,65.28,0,33.73,Medium
STU2484,63.5,62.35,65.32,7.14,5.4,0,50.37,88.41,2,43.24,Medium
STU2485,66.76,75.17,64.93,5.13,1.59,1,100.0,45.3,3,63.64,High
STU2486,87.89,94.44,60.59,6.25,3.26,0,43.4,58.28,1,87.29,Medium
STU2487,69.19,61.02,88.43,6.28,4.03,1,34.4,70.38,3,53.19,High
STU2488,74.32,66.25,76.92,4.31,5.94,3,32.73,87.61,1,57.0,High
STU2489,75.38,68.47,73.76,5.43,3.48,1,100.0,69.65,0,100.0,Medium
STU2490,46.2,100.0,82.13,5.72,5.19,2,100.0,52.27,1,59.06,High
STU2491,74.79,27.21,66.03,8.81,4.76,0,70.45,88.36,0,62.42,Low
STU2492,64.65,77.3,58.39,7.07,3.72,1,75.38,59.38,0,62.7,High
STU2493,67.6,62.93,60.96,7.73,1.54,2,72.27,68.24,0,38.09,Medium
STU2494,96.65,75.2,70.03,4.7,0.92,0,37.9,78.51,2,76.44,High
STU2495,56.15,53.17,54.11,8.47,3.69,1,92.8,93.14,0,51.94,Medium
STU2496,87.2,64.12,62.5,8.62,2.52,2,90.57,71.64,3,64.4,Medium
STU2497,70.82,77.81,62.26,4.0,5.15,1,47.07,100.0,2,73.89,High
STU2498,70.8,100.0,100.0,5.81,4.84,2,73.54,63.39,0,100.0,Medium
STU2499,86.86,79.54,28.39,7.49,3.17,0,66.75,70.28,1,38.64,Medium
STU2500,80.1,49.73,67.31,7.7,1.42,3,64.41,53.86,1,82.3,High
